dataset_id,source_record,pmid,cell_type,label,query,query_index,n_pmids_found,n_pmids_returned
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38705391,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38720521,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38773691,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38808464,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38813718,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38822857,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38838550,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38840918,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38865451,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38879436,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38892082,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38916330,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38937944,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38953021,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38961712,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38979423,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38992764,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39022997,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39039547,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39060324,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39086492,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39108272,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39110717,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39128630,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39146830,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39192975,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39234241,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39241054,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39264810,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39267746,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39289824,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39292205,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39306887,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39337644,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39369184,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39372404,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39414177,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39430751,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39432319,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39446132,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39451228,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39512337,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39534380,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39560664,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39589872,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39642244,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39669566,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39672171,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39694917,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39701104,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39716897,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39729425,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39734354,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39743246,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39744940,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39762617,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39820322,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39838760,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39879553,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39881000,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39897496,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39903121,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39903507,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39918959,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39919191,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39946853,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39969254,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,39980239,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40020256,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40025566,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40029331,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40092995,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40094812,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40095400,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40104908,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40114233,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40135347,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40135871,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40155286,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40157657,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40157887,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40169922,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40171760,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40184787,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40207221,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40233451,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40280795,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40301342,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40330456,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40338831,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40374518,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40377492,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40422223,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40425090,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40440738,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40446444,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40460780,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40499469,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40510360,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40519914,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40543602,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40570962,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,40583051,MAIT,MAIT,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""MAIT""[Title/Abstract] OR ""MAITs""[Title/Abstract])",0,1029,1029
